"","V1","V2","V3"
"335",1630,0.03,82.9581993569132
"336",1630,0.1,84.0836012861736
"337",1630,0.3,82.6366559485531
"338",1630,1,82.9581993569132
"339",1630,3,83.1189710610932
"340",1630,10,82.7974276527331
"341",1630,30,83.7620578778135
"342",1630,100,83.6012861736334
"343",1620,0.01,82.6366559485531
"344",1620,0.03,83.1189710610932
"345",1620,0.1,82.7974276527331
"346",1620,0.3,83.4405144694534
"347",1620,1,84.0836012861736
"348",1620,3,83.2797427652733
"349",1620,10,83.6012861736334
"350",1620,30,83.7620578778135
"351",1620,100,82.475884244373
"352",1610,0.01,83.2797427652733
"353",1610,0.03,82.7974276527331
"354",1610,0.1,83.9228295819936
"355",1610,0.3,82.9581993569132
"356",1610,1,82.7974276527331
"357",1610,3,81.8327974276527
"358",1610,10,82.7974276527331
"359",1610,30,82.6366559485531
"360",1610,100,82.6366559485531
"361",1600,0.01,82.475884244373
"362",1600,0.03,82.7974276527331
"363",1600,0.1,82.6366559485531
"364",1600,0.3,82.475884244373
"365",1600,1,83.1189710610932
"366",1600,3,82.7974276527331
"367",1600,10,81.8327974276527
"368",1600,30,83.1189710610932
"369",1600,100,81.9935691318328
"370",1590,0.01,83.1189710610932
"371",1590,0.03,83.1189710610932
"372",1590,0.1,83.2797427652733
"373",1590,0.3,82.7974276527331
"374",1590,1,83.1189710610932
"375",1590,3,83.2797427652733
"376",1590,10,83.9228295819936
"377",1590,30,82.7974276527331
"378",1590,100,82.6366559485531
"379",1580,0.01,84.887459807074
"380",1580,0.03,82.475884244373
"381",1580,0.1,84.0836012861736
"382",1580,0.3,83.6012861736334
"383",1580,1,82.475884244373
"384",1580,3,83.1189710610932
"385",1580,10,83.1189710610932
"386",1580,30,81.6720257234727
"387",1580,100,83.2797427652733
"388",1570,0.01,83.1189710610932
"389",1570,0.03,82.6366559485531
"390",1570,0.1,84.2443729903537
"391",1570,0.3,84.7266881028939
"392",1570,1,82.9581993569132
"393",1570,3,82.7974276527331
"394",1570,10,83.1189710610932
"395",1570,30,83.4405144694534
"396",1570,100,83.1189710610932
"397",1560,0.01,83.1189710610932
"398",1560,0.03,83.6012861736334
"399",1560,0.1,82.3151125401929
"400",1560,0.3,82.475884244373
"401",1560,1,82.7974276527331
"402",1560,3,82.475884244373
"403",1560,10,82.7974276527331
"404",1560,30,82.9581993569132
"405",1560,100,82.1543408360129
"406",1550,0.01,82.9581993569132
"407",1550,0.03,83.6012861736334
"408",1550,0.1,81.9935691318328
"409",1550,0.3,82.6366559485531
"410",1550,1,82.6366559485531
"411",1550,3,82.6366559485531
"412",1550,10,82.7974276527331
"413",1550,30,82.9581993569132
"414",1550,100,82.3151125401929
"415",1540,0.01,84.7266881028939
"416",1540,0.03,82.475884244373
"417",1540,0.1,81.9935691318328
"418",1540,0.3,83.4405144694534
"419",1540,1,83.6012861736334
"420",1540,3,82.7974276527331
