"","V1","V2","V3"
"596",1340,0.03,88.2636655948553
"597",1340,0.1,87.9421221864952
"598",1340,0.3,88.1028938906752
"599",1340,1,87.7813504823151
"600",1340,3,87.459807073955
"601",1340,10,88.4244372990354
"602",1340,30,87.2990353697749
"603",1340,100,88.4244372990354
"604",1330,0.01,88.1028938906752
"605",1330,0.03,88.2636655948553
"606",1330,0.1,87.9421221864952
"607",1330,0.3,88.5852090032154
"608",1330,1,88.5852090032154
"609",1330,3,88.2636655948553
"610",1330,10,88.7459807073955
"611",1330,30,87.6205787781351
"612",1330,100,87.459807073955
"613",1320,0.01,87.6205787781351
"614",1320,0.03,88.4244372990354
"615",1320,0.1,88.4244372990354
"616",1320,0.3,89.2282958199357
"617",1320,1,87.7813504823151
"618",1320,3,88.9067524115756
"619",1320,10,88.5852090032154
"620",1320,30,88.2636655948553
"621",1320,100,88.4244372990354
"622",1310,0.01,88.2636655948553
"623",1310,0.03,88.2636655948553
"624",1310,0.1,87.9421221864952
"625",1310,0.3,87.1382636655948
"626",1310,1,88.4244372990354
"627",1310,3,87.459807073955
"628",1310,10,87.7813504823151
"629",1310,30,87.7813504823151
"630",1310,100,87.6205787781351
"631",1300,0.01,88.1028938906752
"632",1300,0.03,88.2636655948553
"633",1300,0.1,88.2636655948553
"634",1300,0.3,88.4244372990354
"635",1300,1,88.4244372990354
"636",1300,3,88.4244372990354
"637",1300,10,88.2636655948553
"638",1300,30,87.1382636655948
"639",1300,100,88.2636655948553
"640",1290,0.01,88.1028938906752
"641",1290,0.03,88.2636655948553
"642",1290,0.1,86.8167202572347
"643",1290,0.3,88.9067524115756
"644",1290,1,88.2636655948553
"645",1290,3,88.1028938906752
"646",1290,10,86.9774919614148
"647",1290,30,87.459807073955
"648",1290,100,86.9774919614148
"649",1280,0.01,89.2282958199357
"650",1280,0.03,88.9067524115756
"651",1280,0.1,88.2636655948553
"652",1280,0.3,87.7813504823151
"653",1280,1,88.5852090032154
"654",1280,3,87.6205787781351
"655",1280,10,89.3890675241158
"656",1280,30,88.5852090032154
"657",1280,100,88.7459807073955
"658",1270,0.01,89.2282958199357
"659",1270,0.03,88.1028938906752
"660",1270,0.1,87.6205787781351
"661",1270,0.3,88.2636655948553
"662",1270,1,87.7813504823151
"663",1270,3,88.9067524115756
"664",1270,10,88.7459807073955
"665",1270,30,89.2282958199357
"666",1270,100,87.6205787781351
"667",1260,0.01,88.2636655948553
"668",1260,0.03,88.2636655948553
"669",1260,0.1,87.9421221864952
"670",1260,0.3,89.5498392282958
"671",1260,1,87.6205787781351
"672",1260,3,88.2636655948553
"673",1260,10,87.9421221864952
"674",1260,30,88.4244372990354
"675",1260,100,88.2636655948553
"676",1250,0.01,87.9421221864952
"677",1250,0.03,89.0675241157556
"678",1250,0.1,88.9067524115756
"679",1250,0.3,88.5852090032154
"680",1250,1,88.5852090032154
"681",1250,3,89.3890675241158
"682",1250,10,88.7459807073955
"683",1250,30,88.2636655948553
"684",1250,100,87.9421221864952
"685",1240,0.01,89.3890675241158
"686",1240,0.03,88.2636655948553
"687",1240,0.1,88.5852090032154
"688",1240,0.3,89.0675241157556
"689",1240,1,87.6205787781351
"690",1240,3,87.1382636655948
"691",1240,10,89.3890675241158
"692",1240,30,88.7459807073955
"693",1240,100,88.2636655948553
"694",1230,0.01,89.871382636656
"695",1230,0.03,87.9421221864952
"696",1230,0.1,87.9421221864952
"697",1230,0.3,87.6205787781351
"698",1230,1,88.5852090032154
"699",1230,3,88.5852090032154
"700",1230,10,88.2636655948553
"701",1230,30,88.5852090032154
"702",1230,100,88.4244372990354
"703",1220,0.01,88.5852090032154
"704",1220,0.03,88.7459807073955
"705",1220,0.1,88.9067524115756
"706",1220,0.3,88.9067524115756
"707",1220,1,88.4244372990354
"708",1220,3,87.7813504823151
"709",1220,10,88.7459807073955
"710",1220,30,88.2636655948553
"711",1220,100,88.2636655948553
"712",1210,0.01,88.4244372990354
"713",1210,0.03,88.2636655948553
"714",1210,0.1,87.9421221864952
"715",1210,0.3,88.2636655948553
"716",1210,1,89.2282958199357
"717",1210,3,87.7813504823151
"718",1210,10,88.5852090032154
"719",1210,30,88.7459807073955
"720",1210,100,87.9421221864952
"721",1200,0.01,88.7459807073955
"722",1200,0.03,89.3890675241158
"723",1200,0.1,88.9067524115756
"724",1200,0.3,88.2636655948553
"725",1200,1,88.1028938906752
"726",1200,3,87.7813504823151
"727",1200,10,88.7459807073955
"728",1200,30,88.1028938906752
"729",1200,100,87.459807073955
"730",1190,0.01,88.2636655948553
"731",1190,0.03,88.2636655948553
"732",1190,0.1,87.7813504823151
"733",1190,0.3,88.1028938906752
"734",1190,1,89.0675241157556
"735",1190,3,87.9421221864952
"736",1190,10,88.4244372990354
"737",1190,30,87.9421221864952
"738",1190,100,87.6205787781351
"739",1180,0.01,87.7813504823151
"740",1180,0.03,88.5852090032154
"741",1180,0.1,88.1028938906752
"742",1180,0.3,87.459807073955
"743",1180,1,88.1028938906752
"744",1180,3,88.2636655948553
"745",1180,10,87.7813504823151
"746",1180,30,87.9421221864952
"747",1180,100,87.6205787781351
"748",1170,0.01,88.2636655948553
"749",1170,0.03,88.1028938906752
"750",1170,0.1,88.1028938906752
"751",1170,0.3,88.5852090032154
"752",1170,1,88.2636655948553
"753",1170,3,88.4244372990354
"754",1170,10,87.6205787781351
"755",1170,30,87.7813504823151
"756",1170,100,88.9067524115756
"757",1160,0.01,88.9067524115756
"758",1160,0.03,87.6205787781351
